image,image_level_affordance,object,pixel_level_affordance
./part-affordance-dataset/tools/mug_05/mug_05_00000092_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000092_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000092_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000092_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000082_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000082_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000082_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000082_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000225_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000225_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000225_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000225_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000153_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000153_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000153_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000153_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000143_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000143_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000143_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000143_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000268_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000268_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000268_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000268_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000066_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000066_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000066_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000066_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000014_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000014_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000014_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000014_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000004_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000004_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000004_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000004_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000032_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000032_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000032_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000032_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000128_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000128_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000128_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000128_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000050_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000050_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000050_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000050_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000138_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000138_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000138_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000138_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000040_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000040_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000040_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000040_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000181_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000181_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000181_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000181_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000175_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000175_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000175_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000175_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000165_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000165_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000165_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000165_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000213_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000213_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000213_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000213_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000261_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000261_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000261_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000261_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000117_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000117_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000117_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000117_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000107_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000107_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000107_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000107_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000080_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000080_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000080_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000080_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000141_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000141_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000141_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000141_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000039_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000039_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000039_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000039_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000151_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000151_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000151_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000151_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000029_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000029_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000029_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000029_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000237_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000237_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000237_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000237_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000245_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000245_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000245_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000245_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000255_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000255_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000255_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000255_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000123_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000123_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000123_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000123_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000218_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000218_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000218_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000218_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000208_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000208_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000208_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000208_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000006_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000006_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000006_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000006_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000016_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000016_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000016_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000016_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000074_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000074_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000074_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000074_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000042_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000042_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000042_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000042_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000052_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000052_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000052_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000052_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000183_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000183_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000183_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000183_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000099_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000099_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000099_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000099_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000089_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000089_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000089_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000089_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000158_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000158_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000158_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000158_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000020_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000020_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000020_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000020_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000030_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000030_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000030_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000030_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000105_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000105_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000105_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000105_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000115_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000115_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000115_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000115_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000263_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000263_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000263_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000263_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000211_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000211_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000211_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000211_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000167_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000167_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000167_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000167_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000177_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000177_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000177_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000177_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000192_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000192_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000192_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000192_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000053_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000053_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000053_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000053_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000043_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000043_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000043_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000043_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000031_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000031_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000031_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000031_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000149_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000149_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000149_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000149_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000159_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000159_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000159_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000159_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000088_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000088_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000088_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000088_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000098_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000098_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000098_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000098_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000114_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000114_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000114_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000114_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000262_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000262_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000262_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000262_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000210_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000210_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000210_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000210_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000200_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000200_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000200_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000200_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000176_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000176_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000176_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000176_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000028_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000028_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000028_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000028_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000150_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000150_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000150_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000150_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000038_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000038_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000038_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000038_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000140_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000140_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000140_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000140_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000226_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000226_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000226_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000226_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000091_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000091_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000091_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000091_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000081_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000081_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000081_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000081_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000254_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000254_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000254_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000254_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000132_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000132_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000132_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000132_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000122_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000122_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000122_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000122_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000209_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000209_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000209_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000209_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000219_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000219_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000219_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000219_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000007_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000007_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000007_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000007_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000075_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000075_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000075_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000075_label.mat
./part-affordance-dataset/tools/mug_05/mug_05_00000065_rgb.jpg,./part-affordance-dataset/tools/mug_05/mug_05_00000065_aff.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000065_obj.npy,./part-affordance-dataset/tools/mug_05/mug_05_00000065_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000173_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000173_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000173_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000173_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000215_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000215_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000215_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000215_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000205_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000205_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000205_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000205_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000111_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000111_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000111_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000111_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000069_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000069_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000069_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000069_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000079_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000079_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000079_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000079_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000034_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000034_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000034_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000034_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000024_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000024_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000024_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000024_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000197_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000197_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000197_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000197_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000056_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000056_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000056_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000056_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000046_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000046_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000046_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000046_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000108_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000108_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000108_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000108_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000070_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000070_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000070_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000070_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000060_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000060_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000060_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000060_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000012_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000012_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000012_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000012_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000002_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000002_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000002_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000002_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000137_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000137_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000137_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000137_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000233_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000233_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000233_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000233_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000223_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000223_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000223_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000223_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000155_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000155_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000155_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000155_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000145_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000145_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000145_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000145_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000084_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000084_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000084_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000084_label.mat
./part-affordance-dataset/tools/shovel_01/shovel_01_00000061_rgb.jpg,./part-affordance-dataset/tools/shovel_01/shovel_01_00000061_aff.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000061_obj.npy,./part-affordance-dataset/tools/shovel_01/shovel_01_00000061_label.mat
