image,image_level_affordance,object,pixel_level_affordance
./part-affordance-dataset/tools/knife_06/knife_06_00000245_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000245_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000245_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000245_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000123_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000123_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000123_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000123_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000029_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000029_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000029_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000029_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000151_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000151_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000151_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000151_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000039_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000039_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000039_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000039_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000237_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000237_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000237_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000237_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000227_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000227_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000227_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000227_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000090_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000090_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000090_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000090_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000080_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000080_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000080_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000080_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000064_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000064_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000064_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000064_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000312_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000312_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000312_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000312_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000302_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000302_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000302_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000302_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000208_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000208_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000208_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000208_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000016_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000016_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000016_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000016_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000006_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000006_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000006_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000006_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000244_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000244_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000244_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000244_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000254_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000254_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000254_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000254_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000132_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000132_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000132_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000132_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000081_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000081_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000081_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000081_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000091_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000091_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000091_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000091_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000140_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000140_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000140_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000140_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000150_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000150_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000150_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000150_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000028_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000028_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000028_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000028_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000226_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000226_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000226_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000226_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000236_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000236_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000236_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000236_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000075_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000075_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000075_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000075_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000303_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000303_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000303_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000303_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000313_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000313_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000313_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000313_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000219_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000219_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000219_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000219_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000007_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000007_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000007_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000007_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000017_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000017_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000017_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000017_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000286_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000286_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000286_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000286_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000296_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000296_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000296_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000296_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000088_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000088_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000088_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000088_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000159_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000159_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000159_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000159_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000021_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000021_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000021_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000021_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000149_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000149_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000149_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000149_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000043_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000043_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000043_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000043_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000053_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000053_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000053_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000053_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000182_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000182_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000182_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000182_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000192_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000192_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000192_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000192_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000210_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000210_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000210_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000210_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000166_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000166_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000166_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000166_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000176_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000176_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000176_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000176_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000104_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000104_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000104_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000104_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000262_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000262_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000262_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000262_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000272_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000272_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000272_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000272_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000093_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000093_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000093_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000093_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000083_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000083_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000083_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000083_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000224_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000224_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000224_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000224_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000152_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000152_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000152_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000152_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000142_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000142_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000142_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000142_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000130_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000130_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000130_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000130_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000120_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000120_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000120_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000120_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000058_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000058_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000058_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000058_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000256_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000256_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000256_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000256_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000246_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000246_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000246_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000246_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000199_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000199_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000199_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000199_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000015_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000015_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000015_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000015_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000005_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000005_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000005_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000005_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000269_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000269_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000269_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000269_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000279_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000279_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000279_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000279_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000301_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000301_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000301_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000301_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000077_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000077_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000077_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000077_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000067_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000067_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000067_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000067_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000051_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000051_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000051_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000051_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000139_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000139_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000139_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000139_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000041_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000041_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000041_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000041_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000190_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000190_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000190_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000190_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000294_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000294_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000294_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000294_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000284_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000284_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000284_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000284_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000033_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000033_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000033_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000033_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000023_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000023_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000023_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000023_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000308_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000308_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000308_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000308_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000260_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000260_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000260_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000260_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000116_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000116_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000116_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000116_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000106_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000106_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000106_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000106_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000164_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000164_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000164_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000164_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000212_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000212_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000212_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000212_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000202_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000202_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000202_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000202_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000181_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000181_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000181_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000181_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000040_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000040_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000040_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000040_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000138_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000138_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000138_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000138_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000050_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000050_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000050_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000050_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000128_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000128_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000128_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000128_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000032_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000032_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000032_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000032_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000285_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000285_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000285_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000285_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000295_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000295_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000295_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000295_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000261_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000261_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000261_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000261_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000271_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000271_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000271_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000271_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000107_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000107_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000107_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000107_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000117_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000117_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000117_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000117_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000165_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000165_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000165_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000165_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000203_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000203_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000203_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000203_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000213_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000213_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000213_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000213_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000225_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000225_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000225_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000225_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000235_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000235_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000235_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000235_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000153_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000153_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000153_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000153_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000082_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000082_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000082_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000082_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000092_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000092_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000092_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000092_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000198_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000198_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000198_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000198_label.mat
./part-affordance-dataset/tools/knife_06/knife_06_00000059_rgb.jpg,./part-affordance-dataset/tools/knife_06/knife_06_00000059_aff.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000059_obj.npy,./part-affordance-dataset/tools/knife_06/knife_06_00000059_label.mat
